3	0.7128	0.9683	0.2098	0.4573	0.0771	0.2788	0.5131	0.2834	0.2409	0.0970	0.1489	0.9051	0.9955	0.0433	0.5182	0.1835	0.9261	0.6698	0.7707	0.1218	0.7568	0.7328	0.3896	0.7545	0.5345	2
3	0.5154	0.6102	0.3303	0.1262	0.3721	0.7114	0.5387	0.6197	0.1809	0.6461	0.2795	0.0492	0.8675	0.1313	0.4860	0.7108	0.5225	0.0324	0.3869	0.8939	0.7464	0.4427	0.7216	0.0565	0.5158	13
1	0.4216	0.2545	0.4133	0.2132	0.4420	0.3808	0.4485	0.8079	0.2226	0.1498	0.9158	0.2980	0.3055	0.9159	0.5777	0.1842	0.7101	0.2812	0.5168	0.5024	0.8762	0.1342	0.6549	0.4927	0.6238	
2	0.8413	0.2661	0.2165	0.0048	0.1847	0.2691	0.4233	0.3468	0.0213	0.7909	0.7794	0.6185	0.5837	0.4030	0.7311	0.3881	0.2914	0.2768	0.4121	0.1850	0.4557	0.0466	0.2334	0.7678	0.9071	0.000223
2	0.1843	0.4163	0.6718	0.0884	0.5282	0.1466	0.3475	0.4427	0.3120	0.1046	0.8229	0.9166	0.6547	0.1952	0.9763	0.8613	0.0638	0.8806	0.4038	0.0992	0.4003	0.5005	0.2055	0.4732	0.8513	0.000634
3	0.3989	0.3353	0.2587	0.3757	0.2939	0.0504	0.9985	0.9525	0.8263	0.1340	0.3455	0.6967	0.7958	0.7322	0.8233	0.9463	0.1219	0.6039	0.8957	0.0295	0.6757	0.2674	0.1482	0.1325	0.6738	34
3	0.6295	0.7091	0.8610	0.8418	0.8836	0.7891	0.2777	0.4649	0.1164	0.6601	0.4070	0.7065	0.3901	0.1339	0.1999	0.5415	0.8368	0.9236	0.4189	0.0734	0.7135	0.3800	0.7970	0.2178	0.0102	2
1	0.6377	0.6692	0.7967	0.3946	0.3171	0.1687	0.2737	0.4537	0.9766	0.6307	0.8600	0.5270	0.9502	0.5314	0.6079	0.4989	0.3160	0.5632	0.0141	0.6587	0.7226	0.6711	0.3703	0.3240	0.7892	b
2	0.4462	0.7436	0.6227	0.3067	0.5493	0.3953	0.4876	0.2782	0.5210	0.0083	0.8988	0.8489	0.8981	0.7221	0.2379	0.1898	0.5269	0.1454	0.3970	0.6052	0.2455	0.5341	0.1826	0.8804	0.8874	0.000918
1	0.2235	0.3464	0.6834	0.5564	0.6808	0.4482	0.6266	0.2101	0.7950	0.8283	0.1766	0.8555	0.0246	0.8464	0.8736	0.2810	0.2919	0.7143	0.9984	0.4145	0.9357	0.7306	0.7613	0.0562	0.1112	
3	0.2555	0.8243	0.0925	0.2381	0.6378	0.5145	0.8596	0.1393	0.1665	0.2611	0.6922	0.0131	0.0033	0.0124	0.3199	0.5355	0.0311	0.9850	0.2827	0.1960	0.1974	0.1306	0.4858	0.9218	0.5407	35
3	0.2912	0.7921	0.8612	0.9902	0.5600	0.1503	0.9112	0.9333	0.7511	0.5547	0.6165	0.5508	0.0302	0.3578	0.5196	0.7406	0.4528	0.3112	0.2935	0.9804	0.0775	0.1691	0.6184	0.1979	0.1665	42
1	0.1797	0.2725	0.5313	0.0186	0.8488	0.0797	0.9419	0.0942	0.3818	0.6699	0.7200	0.8854	0.8373	0.2486	0.0446	0.3037	0.5647	0.4484	0.6128	0.4956	0.9186	0.3882	0.9516	0.5504	0.6215	
2	0.5964	0.1520	0.5062	0.1320	0.2805	0.3013	0.7209	0.5818	0.7264	0.4562	0.7793	0.3770	0.3437	0.8168	0.1834	0.5846	0.3706	0.2231	0.1078	0.7341	0.5756	0.7792	0.9053	0.1313	0.3691	0.000961
2	0.9525	0.7073	0.4742	0.5874	0.1498	0.2694	0.5074	0.8659	0.9666	0.8982	0.7017	0.4227	0.7511	0.1665	0.4267	0.9081	0.4785	0.5427	0.3693	0.3135	0.4660	0.7554	0.7933	0.6011	0.0324	0.000662
3	0.2505	0.0955	0.8768	0.3528	0.5393	0.7437	0.1970	0.0847	0.4471	0.0516	0.6170	0.9541	0.0198	0.7742	0.7531	0.6170	0.3911	0.3778	0.1652	0.5914	0.3680	0.4919	0.4759	0.5671	0.9465	4
1	0.6281	0.5796	0.7490	0.9040	0.5227	0.8804	0.5692	0.9109	0.1164	0.2425	0.7857	0.5233	0.0334	0.3286	0.9384	0.6889	0.6408	0.1366	0.6767	0.1551	0.8077	0.9224	0.7592	0.3254	0.5783	
1	0.3881	0.8310	0.4227	0.0915	0.1316	0.0589	0.1976	0.3823	0.4769	0.9346	0.1117	0.4986	0.1920	0.2558	0.6907	0.8666	0.2546	0.2407	0.6450	0.2379	0.6310	0.8153	0.1271	0.4526	0.9817	g
3	0.3173	0.1515	0.5044	0.4595	0.1653	0.2687	0.0267	0.6033	0.2964	0.3667	0.5033	0.5933	0.8869	0.2368	0.9620	0.2619	0.9973	0.8211	0.6183	0.3910	0.6775	0.7077	0.0797	0.9143	0.2467	37
1	0.9012	0.9614	0.6443	0.6342	0.5339	0.7079	0.3870	0.3536	0.8580	0.4613	0.8989	0.0332	0.9401	0.9196	0.3300	0.3352	0.1983	0.0530	0.4260	0.3534	0.8666	0.3044	0.1851	0.8848	0.7440	x
1	0.4826	0.9763	0.9634	0.0528	0.0312	0.9112	0.7673	0.9578	0.7527	0.1151	0.6553	0.6855	0.5333	0.6222	0.5484	0.7536	0.2303	0.6215	0.2374	0.9172	0.2359	0.4375	0.3522	0.4573	0.8769	
1	0.1454	0.8414	0.1288	0.6596	0.7252	0.5330	0.6174	0.9884	0.7979	0.9848	0.2005	0.4659	0.4800	0.5776	0.6845	0.5485	0.0345	0.0522	0.4756	0.4486	0.8765	0.7071	0.1100	0.1430	0.1908	atu
1	0.0216	0.4392	0.9713	0.4120	0.2778	0.8260	0.2431	0.6780	0.9810	0.1416	0.4727	0.1494	0.5876	0.9667	0.8074	0.0257	0.4459	0.8737	0.7624	0.6596	0.9788	0.8068	0.1002	0.4911	0.7017	xosp
3	0.9124	0.7495	0.3977	0.9962	0.3396	0.8463	0.4232	0.0334	0.7950	0.6171	0.4243	0.9909	0.4607	0.8068	0.1178	0.0595	0.5765	0.6194	0.3397	0.2068	0.4764	0.5848	0.2185	0.9057	0.7684	17
2	0.4078	0.5842	0.3789	0.9659	0.2332	0.4413	0.2726	0.9401	0.6156	0.9575	0.0950	0.5161	0.9436	0.9616	0.7461	0.9738	0.9651	0.5575	0.2804	0.6007	0.6744	0.4623	0.3151	0.1262	0.8835	0.000644
2	0.4049	0.0678	0.0956	0.5164	0.5005	0.6166	0.6947	0.5077	0.5134	0.0329	0.7449	0.8914	0.5653	0.2772	0.9819	0.7720	0.4821	0.7338	0.0237	0.3397	0.3374	0.7880	0.6466	0.1592	0.7121	0.000636
1	0.7998	0.3056	0.7516	0.2682	0.0870	0.9001	0.6006	0.6786	0.1426	0.7128	0.4490	0.7351	0.5645	0.2420	0.1530	0.9491	0.5822	0.5239	0.3309	0.3741	0.4790	0.5355	0.3871	0.3173	0.8446	z
1	0.7402	0.9844	0.5097	0.5974	0.1758	0.6982	0.8507	0.1312	0.7192	0.2140	0.0143	0.9536	0.8236	0.4150	0.6343	0.8519	0.5228	0.2734	0.4428	0.1947	0.0668	0.0013	0.2859	0.1739	0.7481	j
2	0.2273	0.5637	0.7267	0.6423	0.0387	0.4692	0.7877	0.6863	0.4947	0.2203	0.4338	0.7386	0.3710	0.0649	0.2531	0.2617	0.9868	0.6861	0.3828	0.9568	0.3147	0.4364	0.8585	0.1535	0.2384	0.000814
2	0.5173	0.2448	0.7551	0.2530	0.4837	0.0330	0.6881	0.1224	0.5093	0.0864	0.5941	0.6981	0.1812	0.9287	0.3139	0.8014	0.6236	0.5858	0.0952	0.5940	0.5254	0.4144	0.9599	0.7751	0.9971	0.000249
2	0.5500	0.6113	0.1246	0.0169	0.0359	0.5080	0.4523	0.0939	0.0941	0.3650	0.3947	0.8741	0.9574	0.9964	0.7616	0.3281	0.7148	0.6343	0.5621	0.8932	0.1986	0.7979	0.2385	0.3813	0.3331	0.000666
3	0.4910	0.8173	0.8599	0.9766	0.4375	0.1467	0.1190	0.3973	0.7484	0.7531	0.2712	0.1647	0.1233	0.6376	0.7186	0.2477	0.2195	0.9588	0.9295	0.3385	0.7108	0.6792	0.6646	0.3753	0.8484	21
3	0.2349	0.6091	0.8134	0.3727	0.4642	0.1746	0.0051	0.0116	0.1122	0.6302	0.6771	0.6597	0.0207	0.0192	0.7768	0.1630	0.5004	0.6008	0.7740	0.1399	0.5607	0.4709	0.0285	0.8648	0.5478	37
1	0.4095	0.3028	0.3984	0.2960	0.4482	0.8173	0.6930	0.4946	0.3628	0.2184	0.8044	0.4878	0.7478	0.8172	0.3353	0.0822	0.4344	0.7822	0.4570	0.6531	0.8692	0.9955	0.2172	0.6564	0.6226	
2	0.7515	0.0243	0.4724	0.8157	0.3537	0.8625	0.7311	0.6194	0.4949	0.9306	0.0234	0.8143	0.4050	0.2917	0.6823	0.9147	0.9147	0.7884	0.2631	0.2182	0.7099	0.6614	0.8643	0.4905	0.0426	0.000965
3	0.5623	0.4247	0.9628	0.7201	0.9293	0.1228	0.7008	0.4272	0.7861	0.2559	0.4735	0.6249	0.1089	0.9533	0.8169	0.9078	0.3659	0.4548	0.2436	0.0332	0.0272	0.7148	0.9352	0.4337	0.6192	39
1	0.8471	0.7085	0.7574	0.2860	0.3215	0.0297	0.4722	0.4257	0.2544	0.7129	0.5313	0.5820	0.6083	0.1637	0.8629	0.3781	0.5067	0.3042	0.1813	0.4147	0.0883	0.4989	0.4369	0.8429	0.0446	
3	0.1339	0.9150	0.1316	0.5252	0.9039	0.5889	0.8415	0.4366	0.1117	0.3442	0.8328	0.4997	0.5177	0.9883	0.5009	0.7659	0.3638	0.8907	0.9348	0.4037	0.7332	0.0989	0.8555	0.9505	0.7384	19
3	0.9131	0.2968	0.6891	0.7267	0.9281	0.3479	0.1626	0.7372	0.6105	0.9448	0.3592	0.1108	0.5598	0.5227	0.4332	0.1963	0.4623	0.7367	0.6814	0.2472	0.6315	0.1970	0.4782	0.1111	0.3616	14
1	0.0467	0.9270	0.2129	0.8410	0.1814	0.8408	0.4490	0.5478	0.7359	0.6765	0.2914	0.8078	0.0201	0.0823	0.0182	0.1905	0.6158	0.1002	0.6011	0.3121	0.3772	0.7302	0.3856	0.2002	0.2969	npro
3	0.0442	0.9440	0.0335	0.9317	0.8799	0.5301	0.2888	0.0390	0.8003	0.3136	0.3246	0.7595	0.4440	0.3214	0.5621	0.0887	0.8196	0.5674	0.6002	0.4758	0.4945	0.3053	0.9481	0.6246	0.3948	39
3	0.6102	0.8458	0.0467	0.1980	0.8232	0.2625	0.8616	0.6619	0.0132	0.2035	0.7454	0.5817	0.0197	0.1387	0.2651	0.6654	0.6629	0.3670	0.8073	0.7479	0.7510	0.7358	0.6028	0.0083	0.6708	39
1	0.6272	0.1789	0.7992	0.5743	0.2392	0.3795	0.5255	0.2593	0.5543	0.3286	0.6917	0.6227	0.0024	0.8943	0.9100	0.6075	0.2721	0.6636	0.3081	0.9378	0.4483	0.0151	0.0425	0.7610	0.7980	
2	0.3375	0.9117	0.2814	0.1030	0.7934	0.0145	0.4164	0.1695	0.5613	0.2584	0.0230	0.4727	0.5907	0.7658	0.9710	0.3241	0.4600	0.4673	0.7036	0.3042	0.2414	0.8078	0.5534	0.5810	0.0071	0.000873
1	0.0004	0.7860	0.8023	0.6544	0.1309	0.1578	0.8279	0.4538	0.6968	0.7599	0.9407	0.1080	0.2415	0.0075	0.3333	0.6566	0.1958	0.4689	0.8639	0.4306	0.7161	0.1012	0.3606	0.4210	0.9951	dplp
3	0.1860	0.5193	0.7041	0.6231	0.5367	0.7915	0.1914	0.9488	0.7331	0.5700	0.5999	0.5956	0.0255	0.9976	0.5362	0.4780	0.3439	0.1356	0.9111	0.7169	0.3589	0.4238	0.3088	0.6365	0.5094	34
1	0.5854	0.8560	0.7602	0.1033	0.0149	0.6306	0.4764	0.6461	0.5346	0.7514	0.3179	0.6331	0.8336	0.9341	0.1672	0.2845	0.8600	0.2237	0.3304	0.7004	0.4401	0.1566	0.5496	0.2624	0.3196	ktzy
3	0.7293	0.9774	0.6707	0.2814	0.1885	0.3738	0.1787	0.1860	0.9901	0.3248	0.5808	0.7361	0.4889	0.2441	0.3710	0.4823	0.4902	0.0418	0.4946	0.3283	0.8075	0.2677	0.8197	0.9241	0.3359	18
3	0.3932	0.1175	0.6789	0.9599	0.4141	0.3285	0.9261	0.2135	0.7264	0.9668	0.4863	0.5329	0.1439	0.8873	0.7005	0.3497	0.5617	0.1716	0.5297	0.3815	0.4437	0.1661	0.7041	0.1529	0.7351	27
3	0.3704	0.6229	0.5582	0.0005	0.0245	0.4474	0.9623	0.8655	0.7481	0.2132	0.5507	0.1507	0.1837	0.5348	0.1711	0.1916	0.0626	0.9098	0.7634	0.4981	0.4019	0.7766	0.4005	0.7450	0.4398	9
2	0.8456	0.5582	0.9563	0.7606	0.6032	0.8137	0.2666	0.2884	0.4344	0.6304	0.5465	0.1773	0.5960	0.1251	0.0691	0.1100	0.6414	0.6558	0.8317	0.4395	0.7811	0.1545	0.0356	0.0911	0.0663	0.000286
2	0.6064	0.2502	0.6636	0.3237	0.4841	0.8547	0.6534	0.9055	0.8261	0.9815	0.3693	0.2686	0.8565	0.7349	0.1156	0.2227	0.3718	0.3563	0.0402	0.5564	0.1056	0.3456	0.7640	0.6260	0.6504	0.000179
2	0.3996	0.7389	0.0353	0.5501	0.4320	0.7527	0.5720	0.0535	0.6792	0.8033	0.0474	0.1652	0.7924	0.2849	0.7086	0.0301	0.8792	0.4287	0.3425	0.7671	0.4453	0.7281	0.1398	0.4968	0.4938	0.000454
1	0.6343	0.8348	0.1834	0.4250	0.6089	0.9347	0.0158	0.1410	0.0548	0.7406	0.0729	0.1249	0.4149	0.9688	0.3017	0.1341	0.6761	0.7225	0.7658	0.1331	0.8021	0.7188	0.9992	0.7534	0.9348	
3	0.1302	0.1069	0.1679	0.1468	0.0176	0.9597	0.2335	0.5330	0.9690	0.8422	0.6812	0.4477	0.8975	0.5419	0.5214	0.2642	0.7047	0.3622	0.5655	0.6636	0.2589	0.3801	0.9015	0.8447	0.8248	24
3	0.1742	0.2593	0.1842	0.7732	0.8236	0.3513	0.2036	0.4563	0.2832	0.3900	0.6994	0.9884	0.4450	0.8472	0.6035	0.9830	0.8590	0.0225	0.3964	0.7670	0.8703	0.2206	0.8632	0.2446	0.0280	47
3	0.7807	0.5308	0.2013	0.7738	0.0800	0.3047	0.5381	0.8964	0.2721	0.0559	0.9038	0.1551	0.4756	0.0153	0.8959	0.8777	0.9512	0.5567	0.9851	0.9603	0.6589	0.2367	0.1899	0.7079	0.2471	48
2	0.3683	0.9744	0.2062	0.9745	0.8620	0.0155	0.2987	0.9702	0.0330	0.4912	0.5975	0.0479	0.2768	0.2063	0.4448	0.2618	0.1084	0.8532	0.0574	0.2766	0.5489	0.7750	0.9004	0.1025	0.3790	0.000451
2	0.1526	0.9011	0.4338	0.8169	0.5445	0.4597	0.1863	0.9657	0.6754	0.3800	0.5400	0.0146	0.6573	0.9352	0.4582	0.2362	0.8744	0.5453	0.7819	0.6751	0.2433	0.1359	0.7126	0.7249	0.8082	0.000695
2	0.1612	0.5769	0.7858	0.9081	0.2260	0.9515	0.8165	0.3587	0.1183	0.9983	0.9121	0.6094	0.2689	0.5175	0.5402	0.3086	0.6973	0.3298	0.9498	0.4232	0.4010	0.2809	0.2931	0.9937	0.6574	0.000153
1	0.9117	0.7060	0.0540	0.6535	0.9629	0.2960	0.0883	0.7452	0.3546	0.6247	0.3003	0.3650	0.9206	0.3862	0.9819	0.3063	0.1182	0.2445	0.9805	0.5219	0.2454	0.6021	0.0484	0.4044	0.0031	jr
3	0.4450	0.3634	0.1585	0.6691	0.4455	0.7030	0.4308	0.9843	0.2098	0.4899	0.1223	0.1425	0.4359	0.1117	0.4464	0.4323	0.9316	0.2628	0.5231	0.0904	0.8672	0.7041	0.2295	0.4105	0.2588	8
1	0.7407	0.1343	0.4615	0.9055	0.9011	0.5598	0.7631	0.9766	0.0330	0.7004	0.1852	0.7239	0.7502	0.6487	0.5587	0.6102	0.7627	0.9383	0.1469	0.1193	0.1087	0.1732	0.1185	0.9910	0.1619	r
2	0.5201	0.2446	0.3284	0.6867	0.1497	0.1030	0.4754	0.8269	0.4612	0.7604	0.3547	0.6577	0.3319	0.0000	0.8515	0.2924	0.9715	0.6996	0.3312	0.2020	0.4106	0.0693	0.8286	0.2816	0.2337	0.000616
2	0.1298	0.6388	0.9531	0.1201	0.0797	0.5763	0.9106	0.0318	0.9237	0.3533	0.7656	0.9345	0.7729	0.1727	0.5618	0.4076	0.9121	0.9954	0.9918	0.3101	0.3843	0.6546	0.9365	0.0881	0.4271	0.000874
1	0.9461	0.9030	0.2234	0.6703	0.0735	0.5716	0.9919	0.9502	0.8433	0.5628	0.7068	0.2413	0.0568	0.4258	0.1732	0.9181	0.7949	0.1778	0.6211	0.0846	0.8705	0.3884	0.5156	0.0653	0.3933	dtgf
1	0.3448	0.3603	0.3072	0.0947	0.0329	0.6667	0.4088	0.1976	0.5930	0.2142	0.3535	0.6389	0.9289	0.1484	0.1944	0.1057	0.1626	0.6200	0.2588	0.9831	0.3196	0.3306	0.4133	0.3766	0.6800	
1	0.5925	0.8323	0.6430	0.7618	0.6535	0.7668	0.3600	0.4945	0.8095	0.8873	0.6028	0.9710	0.2426	0.4524	0.0075	0.7399	0.8069	0.4833	0.3337	0.5499	0.4217	0.9465	0.0976	0.1748	0.4967	xzh
3	0.0159	0.3724	0.6907	0.4173	0.3329	0.5712	0.2169	0.2474	0.5196	0.4832	0.3525	0.3245	0.2926	0.4402	0.2955	0.2079	0.0441	0.6833	0.6763	0.4049	0.5919	0.6588	0.5145	0.8508	0.3958	1
1	0.7281	0.6795	0.5201	0.8985	0.5430	0.7623	0.3909	0.4135	0.1323	0.4923	0.1035	0.8353	0.3020	0.8109	0.5926	0.2999	0.4054	0.1054	0.9292	0.3492	0.8913	0.7612	0.8678	0.8187	0.6708	
3	0.4709	0.4961	0.9297	0.0852	0.5571	0.1524	0.1049	0.6585	0.1231	0.6343	0.0320	0.3675	0.2463	0.1266	0.1339	0.3448	0.2157	0.8185	0.2577	0.7675	0.7822	0.0768	0.1820	0.9967	0.8757	19
2	0.9205	0.2429	0.5876	0.7099	0.2936	0.4803	0.9146	0.3593	0.6800	0.7617	0.4495	0.6868	0.4901	0.2289	0.6800	0.4298	0.4496	0.9514	0.7780	0.4711	0.4395	0.9592	0.8714	0.7764	0.5462	0.000882
2	0.7838	0.8448	0.0863	0.7818	0.0390	0.1997	0.1597	0.8047	0.0232	0.8040	0.3991	0.4375	0.5574	0.3788	0.5521	0.3846	0.1700	0.5491	0.6644	0.6418	0.1845	0.1903	0.3224	0.5789	0.1870	0.000000
1	0.0532	0.4098	0.7608	0.3755	0.3756	0.4770	0.5303	0.7255	0.6868	0.1601	0.7092	0.0357	0.7705	0.1884	0.3820	0.6510	0.4707	0.0998	0.0289	0.6915	0.6295	0.3232	0.8133	0.4169	0.7430	h
2	0.4158	0.1759	0.7956	0.3400	0.5795	0.2364	0.8745	0.5711	0.4478	0.0847	0.3832	0.1908	0.7243	0.9432	0.7984	0.9606	0.1782	0.7050	0.2559	0.1966	0.0268	0.7338	0.9204	0.5736	0.0546	0.000436
2	0.3106	0.1744	0.4747	0.3529	0.6506	0.7012	0.0677	0.0737	0.9254	0.1104	0.6031	0.6839	0.9796	0.2492	0.7153	0.8493	0.9469	0.7174	0.9382	0.2073	0.5086	0.6676	0.5438	0.4331	0.4945	0.000268
2	0.9882	0.2306	0.7766	0.8815	0.4648	0.1070	0.1724	0.3637	0.5986	0.3083	0.5835	0.1683	0.1479	0.7230	0.0698	0.8582	0.9771	0.6881	0.6263	0.1650	0.2538	0.7643	0.7556	0.1818	0.7760	0.000774
3	0.7728	0.7942	0.9826	0.2146	0.6364	0.9264	0.1784	0.7467	0.9903	0.3311	0.5335	0.0735	0.4996	0.2052	0.5283	0.6338	0.7017	0.6394	0.1286	0.6790	0.2740	0.3699	0.8836	0.3120	0.5756	13
3	0.3472	0.0520	0.9981	0.6556	0.0411	0.7094	0.3986	0.1494	0.0067	0.6945	0.5354	0.1059	0.5995	0.9765	0.9307	0.1905	0.6560	0.1415	0.8194	0.0263	0.5774	0.1228	0.9226	0.0384	0.5004	9
2	0.7861	0.2863	0.9394	0.7816	0.2141	0.5545	0.9964	0.7567	0.1045	0.8798	0.0005	0.4880	0.3734	0.1010	0.9866	0.3481	0.6236	0.5552	0.4900	0.8235	0.5462	0.6507	0.4999	0.2576	0.2060	0.000706
1	0.7265	0.6770	0.5167	0.4026	0.3108	0.7994	0.4635	0.4766	0.5417	0.3192	0.3764	0.8007	0.7490	0.4985	0.5151	0.3751	0.6132	0.9669	0.0963	0.0522	0.1866	0.6854	0.2907	0.5257	0.4892	
3	0.5118	0.4371	0.0577	0.9264	0.1601	0.7681	0.0333	0.5344	0.3115	0.2696	0.9321	0.3390	0.4688	0.1228	0.2799	0.6749	0.4325	0.3350	0.1629	0.4423	0.6743	0.9981	0.8223	0.9291	0.1804	10
2	0.8141	0.7859	0.0492	0.3187	0.6250	0.1835	0.1540	0.3295	0.1625	0.5207	0.1401	0.8598	0.3453	0.5899	0.4526	0.0942	0.3953	0.4271	0.8463	0.0211	0.5194	0.7508	0.2650	0.8888	0.9231	0.000017
3	0.3704	0.9449	0.8757	0.4867	0.5572	0.9958	0.3119	0.4703	0.7134	0.4870	0.9784	0.7155	0.5809	0.6373	0.8299	0.9047	0.3127	0.0280	0.4208	0.6189	0.2426	0.1987	0.8880	0.9532	0.0026	41
2	0.8311	0.1997	0.9287	0.3608	0.0110	0.5011	0.7375	0.2503	0.0597	0.4655	0.8380	0.8651	0.8574	0.9297	0.5396	0.9615	0.3781	0.2209	0.9946	0.2995	0.2208	0.5755	0.5003	0.7447	0.7968	0.000370
3	0.5999	0.1766	0.2531	0.7845	0.7485	0.1322	0.9364	0.1612	0.4972	0.5609	0.2039	0.8963	0.4020	0.3160	0.0763	0.8811	0.7718	0.2631	0.3992	0.4865	0.0737	0.6879	0.8312	0.3373	0.9247	39
2	0.4238	0.6151	0.0846	0.3168	0.4301	0.0047	0.7967	0.5499	0.6675	0.1682	0.6182	0.1679	0.4730	0.1612	0.9046	0.6577	0.8192	0.6900	0.0500	0.4047	0.3098	0.2772	0.2365	0.6840	0.1432	0.000672
2	0.2669	0.6421	0.0895	0.3247	0.7322	0.9751	0.0231	0.5504	0.7630	0.2834	0.6801	0.1937	0.4768	0.8087	0.3571	0.5234	0.0894	0.4248	0.8874	0.0706	0.2051	0.8724	0.1383	0.1181	0.0647	0.000339
3	0.7719	0.0029	0.5555	0.4673	0.2564	0.2793	0.1743	0.7665	0.4639	0.1661	0.6898	0.7969	0.8567	0.5815	0.2162	0.9627	0.7731	0.6880	0.5431	0.7506	0.9656	0.5421	0.9692	0.6616	0.0827	33
2	0.8038	0.3493	0.1901	0.8870	0.9791	0.5138	0.5266	0.2856	0.8222	0.2849	0.6046	0.6894	0.9687	0.2939	0.4272	0.2920	0.9066	0.8008	0.0287	0.6089	0.6841	0.6165	0.2159	0.1030	0.6476	0.000195
3	0.3791	0.8269	0.1599	0.1572	0.3726	0.4870	0.1514	0.0365	0.9071	0.6097	0.4625	0.7408	0.6811	0.1117	0.7159	0.2546	0.6295	0.4108	0.3464	0.9125	0.9072	0.3511	0.0649	0.4102	0.3245	27
3	0.9696	0.3250	0.1512	0.6330	0.6520	0.3863	0.6787	0.7001	0.0554	0.2426	0.5767	0.9603	0.3050	0.6042	0.9912	0.7650	0.2343	0.8446	0.6250	0.7189	0.3245	0.9808	0.7330	0.5379	0.1260	18
3	0.1534	0.4779	0.1471	0.2745	0.2258	0.7162	0.6505	0.8657	0.2013	0.3328	0.6254	0.6173	0.0697	0.6166	0.7614	0.6339	0.6249	0.2230	0.1391	0.6004	0.6952	0.4843	0.9786	0.3743	0.0281	47
2	0.9592	0.1466	0.3571	0.8238	0.5422	0.8419	0.3049	0.5465	0.6264	0.0570	0.9744	0.3324	0.6649	0.0540	0.8809	0.0430	0.2095	0.1103	0.2304	0.1553	0.0014	0.9110	0.1389	0.2029	0.1754	0.000945
1	0.4992	0.0679	0.0468	0.4570	0.6482	0.4558	0.5623	0.3869	0.5726	0.8742	0.5500	0.0038	0.0490	0.0384	0.6850	0.5012	0.2633	0.4267	0.3702	0.4262	0.9556	0.8331	0.8051	0.6248	0.3178	
3	0.1734	0.1537	0.7897	0.4259	0.6580	0.4260	0.5918	0.4676	0.3436	0.8746	0.4312	0.7354	0.1212	0.9869	0.0855	0.8083	0.1108	0.0350	0.5179	0.4825	0.1309	0.5455	0.2676	0.3662	0.3681	13
1	0.8771	0.0479	0.7615	0.3198	0.9467	0.2423	0.7915	0.5828	0.9559	0.3545	0.6191	0.9060	0.0896	0.7509	0.2687	0.1268	0.2210	0.3100	0.7862	0.0993	0.7526	0.3087	0.1690	0.0442	0.9822	
3	0.4113	0.4877	0.9579	0.6125	0.0966	0.0010	0.3654	0.8013	0.7859	0.9525	0.3398	0.5848	0.4948	0.9074	0.6915	0.2075	0.2314	0.4984	0.7612	0.2216	0.3689	0.3469	0.6247	0.7234	0.7477	39
1	0.1198	0.0737	0.1068	0.3017	0.3437	0.1843	0.1947	0.5915	0.5083	0.3210	0.5894	0.7685	0.1401	0.1459	0.9686	0.3670	0.9373	0.4542	0.5956	0.1850	0.3237	0.3550	0.1566	0.2783	1.0000	x
1	0.1511	0.8289	0.0164	0.6283	0.4145	0.9168	0.6358	0.6653	0.4416	0.2191	0.0118	0.4465	0.3746	0.3510	0.1739	0.2464	0.5491	0.2026	0.1848	0.1750	0.7852	0.7904	0.6825	0.3949	0.9684	
3	0.4648	0.8310	0.9523	0.5905	0.0656	0.1015	0.2953	0.6526	0.4557	0.6128	0.4126	0.0946	0.6526	0.9844	0.5701	0.4189	0.8293	0.5132	0.8218	0.7030	0.6053	0.9895	0.2776	0.9393	0.1289	26
2	0.4355	0.6312	0.0659	0.2618	0.7478	0.9948	0.8296	0.6830	0.2774	0.1045	0.3646	0.8027	0.8659	0.8285	0.8580	0.2196	0.4579	0.6754	0.8985	0.7734	0.6256	0.6951	0.3034	0.6420	0.3317	0.000557
1	0.7806	0.0778	0.0527	0.8174	0.8348	0.8351	0.5705	0.5550	0.8406	0.2301	0.6949	0.8672	0.6614	0.9274	0.9773	0.2565	0.0476	0.3220	0.8652	0.3014	0.5810	0.3452	0.1669	0.2864	0.9017	
1	0.3357	0.7705	0.6325	0.7824	0.2498	0.5374	0.1093	0.6461	0.4527	0.3956	0.3462	0.4238	0.8613	0.9867	0.0596	0.6135	0.3350	0.0509	0.4575	0.3442	0.8426	0.1013	0.5638	0.7743	0.7562	wpo
1	0.0518	0.6324	0.5874	0.6958	0.9705	0.3723	0.9244	0.7442	0.7036	0.1489	0.2244	0.6132	0.0467	0.6674	0.4707	0.1538	0.9788	0.9455	0.9922	0.7926	0.4819	0.1374	0.6566	0.6998	0.6292	wf
3	0.3338	0.3875	0.2417	0.0503	0.5917	0.8639	0.2527	0.6138	0.6952	0.8164	0.2183	0.7144	0.9468	0.9978	0.1632	0.8551	0.3708	0.5912	0.5989	0.3874	0.6312	0.1249	0.4525	0.6496	0.7163	1
3	0.4167	0.6611	0.5896	0.4848	0.3290	0.8416	0.4929	0.6883	0.4259	0.5619	0.6069	0.9432	0.2977	0.2406	0.1150	0.8795	0.4860	0.3791	0.9902	0.3991	0.1473	0.0113	0.2880	0.1841	0.0310	26
